student_id,current_class,gender,subject,score,max_score,exam_type,exam_date,term,board_score
STU074,12,female,Biology,77,100,unit_test,2024-06-10,second_term,78
STU074,12,female,Biology,77,100,mid_term,2024-07-15,first_term,82
STU074,12,female,Biology,80,100,mid_term,2024-07-15,second_term,81
STU074,12,female,Biology,78,100,pre_board,2024-08-20,first_term,79
STU074,12,female,Biology,85,100,pre_board,2024-08-20,second_term,90
STU074,12,female,Biology,79,100,final,2024-09-15,first_term,82
STU074,12,female,Biology,85,100,final,2024-09-15,second_term,90
STU074,12,female,Chemistry,62,100,unit_test,2024-06-10,first_term,64
STU074,12,female,Chemistry,68,100,unit_test,2024-06-10,second_term,72
STU074,12,female,Chemistry,66,100,mid_term,2024-07-15,first_term,67
STU074,12,female,Chemistry,68,100,mid_term,2024-07-15,second_term,72
STU074,12,female,Chemistry,70,100,pre_board,2024-08-20,first_term,74
STU074,12,female,Chemistry,70,100,pre_board,2024-08-20,second_term,71
STU074,12,female,Chemistry,65,100,final,2024-09-15,first_term,65
STU074,12,female,Chemistry,67,100,final,2024-09-15,second_term,67
STU074,12,female,Mathematics,78,100,unit_test,2024-06-10,first_term,81
STU074,12,female,Mathematics,78,100,unit_test,2024-06-10,second_term,78
STU074,12,female,Mathematics,80,100,mid_term,2024-07-15,first_term,83
STU074,12,female,Mathematics,77,100,mid_term,2024-07-15,second_term,82
STU074,12,female,Mathematics,80,100,pre_board,2024-08-20,first_term,80
STU074,12,female,Mathematics,79,100,pre_board,2024-08-20,second_term,82
STU074,12,female,Mathematics,80,100,final,2024-09-15,first_term,85
STU074,12,female,Mathematics,76,100,final,2024-09-15,second_term,81
STU074,12,female,English,73,100,unit_test,2024-06-10,first_term,77
STU074,12,female,English,77,100,unit_test,2024-06-10,second_term,78
STU074,12,female,English,71,100,mid_term,2024-07-15,first_term,73
STU074,12,female,English,72,100,mid_term,2024-07-15,second_term,72
STU074,12,female,English,79,100,pre_board,2024-08-20,first_term,84
STU074,12,female,English,85,100,pre_board,2024-08-20,second_term,87
STU074,12,female,English,80,100,final,2024-09-15,first_term,85
STU074,12,female,English,85,100,final,2024-09-15,second_term,87
STU075,12,male,English,74,100,unit_test,2024-06-10,first_term,79
STU075,12,male,English,70,100,unit_test,2024-06-10,second_term,72
STU075,12,male,English,71,100,mid_term,2024-07-15,first_term,74
STU075,12,male,English,65,100,mid_term,2024-07-15,second_term,65
STU075,12,male,English,70,100,pre_board,2024-08-20,first_term,74
STU075,12,male,English,75,100,pre_board,2024-08-20,second_term,80
STU075,12,male,English,68,100,final,2024-09-15,first_term,68
STU075,12,male,English,69,100,final,2024-09-15,second_term,74
STU075,12,male,Physics,81,100,unit_test,2024-06-10,first_term,84
STU075,12,male,Physics,83,100,unit_test,2024-06-10,second_term,84
STU075,12,male,Physics,83,100,mid_term,2024-07-15,first_term,83
STU075,12,male,Physics,83,100,mid_term,2024-07-15,second_term,83
STU075,12,male,Physics,82,100,pre_board,2024-08-20,first_term,85
STU075,12,male,Physics,76,100,pre_board,2024-08-20,second_term,81
STU075,12,male,Physics,78,100,final,2024-09-15,first_term,80
STU075,12,male,Physics,83,100,final,2024-09-15,second_term,87
STU075,12,male,Biology,77,100,unit_test,2024-06-10,first_term,79
STU075,12,male,Biology,80,100,unit_test,2024-06-10,second_term,84
STU075,12,male,Biology,82,100,mid_term,2024-07-15,first_term,82
STU075,12,male,Biology,75,100,mid_term,2024-07-15,second_term,75
STU075,12,male,Biology,79,100,pre_board,2024-08-20,first_term,80
STU075,12,male,Biology,75,100,pre_board,2024-08-20,second_term,76
STU075,12,male,Biology,85,100,final,2024-09-15,first_term,89
STU075,12,male,Biology,82,100,final,2024-09-15,second_term,82
STU076,12,male,Computer Science,69,100,unit_test,2024-06-10,first_term,73
STU076,12,male,Computer Science,68,100,unit_test,2024-06-10,second_term,71
STU076,12,male,Computer Science,69,100,mid_term,2024-07-15,first_term,71
STU076,12,male,Computer Science,68,100,mid_term,2024-07-15,second_term,72
STU076,12,male,Computer Science,80,100,pre_board,2024-08-20,first_term,84
STU076,12,male,Computer Science,77,100,pre_board,2024-08-20,second_term,78
STU076,12,male,Computer Science,73,100,final,2024-09-15,first_term,74
STU076,12,male,Computer Science,76,100,final,2024-09-15,second_term,79
STU076,12,male,Biology,87,100,unit_test,2024-06-10,first_term,89
STU076,12,male,Biology,79,100,unit_test,2024-06-10,second_term,80
STU076,12,male,Biology,89,100,mid_term,2024-07-15,first_term,93
STU076,12,male,Biology,79,100,mid_term,2024-07-15,second_term,79
STU076,12,male,Biology,88,100,pre_board,2024-08-20,first_term,93
STU076,12,male,Biology,93,100,pre_board,2024-08-20,second_term,97
STU076,12,male,Biology,93,100,final,2024-09-15,first_term,94
STU076,12,male,Biology,85,100,final,2024-09-15,second_term,87
STU076,12,male,Mathematics,81,100,unit_test,2024-06-10,first_term,82
STU076,12,male,Mathematics,88,100,unit_test,2024-06-10,second_term,93
STU076,12,male,Mathematics,79,100,mid_term,2024-07-15,first_term,80
STU076,12,male,Mathematics,86,100,mid_term,2024-07-15,second_term,89
STU076,12,male,Mathematics,85,100,pre_board,2024-08-20,first_term,90
STU076,12,male,Mathematics,88,100,pre_board,2024-08-20,second_term,89
STU076,12,male,Mathematics,85,100,final,2024-09-15,first_term,86
STU076,12,male,Mathematics,83,100,final,2024-09-15,second_term,87
STU077,12,female,Physics,75,100,unit_test,2024-06-10,first_term,75
STU077,12,female,Physics,78,100,unit_test,2024-06-10,second_term,81
STU077,12,female,Physics,70,100,mid_term,2024-07-15,first_term,72
STU077,12,female,Physics,77,100,mid_term,2024-07-15,second_term,79
STU077,12,female,Physics,77,100,pre_board,2024-08-20,first_term,77
STU077,12,female,Physics,81,100,pre_board,2024-08-20,second_term,81
STU077,12,female,Physics,74,100,final,2024-09-15,first_term,74
STU077,12,female,Physics,78,100,final,2024-09-15,second_term,83
STU077,12,female,Hindi,68,100,unit_test,2024-06-10,first_term,72
STU077,12,female,Hindi,68,100,unit_test,2024-06-10,second_term,69
STU077,12,female,Hindi,68,100,mid_term,2024-07-15,first_term,69
STU077,12,female,Hindi,72,100,mid_term,2024-07-15,second_term,76
STU077,12,female,Hindi,74,100,pre_board,2024-08-20,first_term,75
STU077,12,female,Hindi,81,100,pre_board,2024-08-20,second_term,85
STU077,12,female,Hindi,79,100,final,2024-09-15,first_term,84
STU077,12,female,Hindi,77,100,final,2024-09-15,second_term,82
STU077,12,female,Computer Science,91,100,unit_test,2024-06-10,first_term,94
STU077,12,female,Computer Science,88,100,unit_test,2024-06-10,second_term,93
STU077,12,female,Computer Science,81,100,mid_term,2024-07-15,first_term,84
STU077,12,female,Computer Science,83,100,mid_term,2024-07-15,second_term,86
STU077,12,female,Computer Science,87,100,pre_board,2024-08-20,first_term,89
STU077,12,female,Computer Science,91,100,pre_board,2024-08-20,second_term,96
STU077,12,female,Computer Science,95,100,final,2024-09-15,first_term,97
STU077,12,female,Computer Science,93,100,final,2024-09-15,second_term,93
STU078,11,female,Biology,76,100,unit_test,2024-06-10,first_term,77
STU078,11,female,Biology,81,100,unit_test,2024-06-10,second_term,86
STU078,11,female,Biology,79,100,mid_term,2024-07-15,first_term,82
STU078,11,female,Biology,82,100,mid_term,2024-07-15,second_term,84
STU078,11,female,Biology,82,100,pre_board,2024-08-20,first_term,85
STU078,11,female,Biology,79,100,pre_board,2024-08-20,second_term,83
STU078,11,female,Biology,85,100,final,2024-09-15,first_term,88
STU078,11,female,Biology,87,100,final,2024-09-15,second_term,92
STU078,11,female,Physics,95,100,unit_test,2024-06-10,first_term,96
STU078,11,female,Physics,95,100,unit_test,2024-06-10,second_term,99
STU078,11,female,Physics,97,100,mid_term,2024-07-15,first_term,100
STU078,11,female,Physics,96,100,mid_term,2024-07-15,second_term,100
STU078,11,female,Physics,100,100,pre_board,2024-08-20,first_term,100
STU078,11,female,Physics,97,100,pre_board,2024-08-20,second_term,100
STU078,11,female,Physics,92,100,final,2024-09-15,first_term,95
STU078,11,female,Physics,97,100,final,2024-09-15,second_term,99
STU078,11,female,Chemistry,72,100,unit_test,2024-06-10,first_term,77
STU078,11,female,Chemistry,78,100,unit_test,2024-06-10,second_term,82
STU078,11,female,Chemistry,70,100,mid_term,2024-07-15,first_term,71
STU078,11,female,Chemistry,70,100,mid_term,2024-07-15,second_term,73
STU078,11,female,Chemistry,77,100,pre_board,2024-08-20,first_term,80
STU078,11,female,Chemistry,73,100,pre_board,2024-08-20,second_term,77
STU078,11,female,Chemistry,79,100,final,2024-09-15,first_term,81
STU078,11,female,Chemistry,77,100,final,2024-09-15,second_term,77
STU079,12,male,Chemistry,83,100,unit_test,2024-06-10,first_term,83
STU079,12,male,Chemistry,84,100,unit_test,2024-06-10,second_term,86
STU079,12,male,Chemistry,87,100,mid_term,2024-07-15,first_term,92
STU079,12,male,Chemistry,89,100,mid_term,2024-07-15,second_term,93
STU079,12,male,Chemistry,96,100,pre_board,2024-08-20,first_term,98
STU079,12,male,Chemistry,95,100,pre_board,2024-08-20,second_term,100
STU079,12,male,Chemistry,96,100,final,2024-09-15,first_term,97
STU079,12,male,Chemistry,93,100,final,2024-09-15,second_term,96
STU079,12,male,Computer Science,84,100,unit_test,2024-06-10,first_term,85
STU079,12,male,Computer Science,91,100,unit_test,2024-06-10,second_term,91
STU079,12,male,Computer Science,93,100,mid_term,2024-07-15,first_term,95
STU079,12,male,Computer Science,84,100,mid_term,2024-07-15,second_term,87
STU079,12,male,Computer Science,94,100,pre_board,2024-08-20,first_term,99
STU079,12,male,Computer Science,98,100,pre_board,2024-08-20,second_term,100
STU079,12,male,Computer Science,94,100,final,2024-09-15,first_term,98
STU079,12,male,Computer Science,91,100,final,2024-09-15,second_term,92
STU079,12,male,Mathematics,76,100,unit_test,2024-06-10,first_term,78
STU079,12,male,Mathematics,80,100,unit_test,2024-06-10,second_term,82
STU079,12,male,Mathematics,83,100,mid_term,2024-07-15,first_term,88
STU079,12,male,Mathematics,83,100,mid_term,2024-07-15,second_term,87
STU079,12,male,Mathematics,87,100,pre_board,2024-08-20,first_term,92
STU079,12,male,Mathematics,86,100,pre_board,2024-08-20,second_term,86
STU079,12,male,Mathematics,87,100,final,2024-09-15,first_term,87
STU079,12,male,Mathematics,90,100,final,2024-09-15,second_term,93
STU079,12,male,Physics,95,100,unit_test,2024-06-10,first_term,95
STU079,12,male,Physics,89,100,unit_test,2024-06-10,second_term,92
STU079,12,male,Physics,95,100,mid_term,2024-07-15,first_term,97
STU079,12,male,Physics,93,100,mid_term,2024-07-15,second_term,93
STU079,12,male,Physics,93,100,pre_board,2024-08-20,first_term,93
STU079,12,male,Physics,92,100,pre_board,2024-08-20,second_term,94
STU079,12,male,Physics,96,100,final,2024-09-15,first_term,98
STU079,12,male,Physics,93,100,final,2024-09-15,second_term,95
STU080,12,male,Chemistry,87,100,unit_test,2024-06-10,first_term,90
STU080,12,male,Chemistry,88,100,unit_test,2024-06-10,second_term,92
STU080,12,male,Chemistry,81,100,mid_term,2024-07-15,first_term,81
STU080,12,male,Chemistry,85,100,mid_term,2024-07-15,second_term,89
STU080,12,male,Chemistry,93,100,pre_board,2024-08-20,first_term,97
STU080,12,male,Chemistry,93,100,pre_board,2024-08-20,second_term,96
STU080,12,male,Chemistry,89,100,final,2024-09-15,first_term,89
STU080,12,male,Chemistry,89,100,final,2024-09-15,second_term,93
STU080,12,male,Biology,69,100,unit_test,2024-06-10,first_term,74
STU080,12,male,Biology,71,100,unit_test,2024-06-10,second_term,73
STU080,12,male,Biology,71,100,mid_term,2024-07-15,first_term,76
STU080,12,male,Biology,66,100,mid_term,2024-07-15,second_term,66
STU080,12,male,Biology,67,100,pre_board,2024-08-20,first_term,70
STU080,12,male,Biology,65,100,pre_board,2024-08-20,second_term,66
STU080,12,male,Biology,67,100,final,2024-09-15,first_term,72
STU080,12,male,Biology,70,100,final,2024-09-15,second_term,71
STU080,12,male,Mathematics,68,100,unit_test,2024-06-10,first_term,68
STU080,12,male,Mathematics,64,100,unit_test,2024-06-10,second_term,68
STU080,12,male,Mathematics,73,100,mid_term,2024-07-15,first_term,76
STU080,12,male,Mathematics,74,100,mid_term,2024-07-15,second_term,79
STU080,12,male,Mathematics,73,100,pre_board,2024-08-20,first_term,77
STU080,12,male,Mathematics,74,100,pre_board,2024-08-20,second_term,79
STU080,12,male,Mathematics,65,100,final,2024-09-15,first_term,66
STU080,12,male,Mathematics,71,100,final,2024-09-15,second_term,75
STU081,11,female,Mathematics,86,100,unit_test,2024-06-10,first_term,86
STU081,11,female,Mathematics,77,100,unit_test,2024-06-10,second_term,81
STU081,11,female,Mathematics,84,100,mid_term,2024-07-15,first_term,84
STU081,11,female,Mathematics,86,100,mid_term,2024-07-15,second_term,86
STU081,11,female,Mathematics,87,100,pre_board,2024-08-20,first_term,92
STU081,11,female,Mathematics,87,100,pre_board,2024-08-20,second_term,90
STU081,11,female,Mathematics,84,100,final,2024-09-15,first_term,84
STU081,11,female,Mathematics,85,100,final,2024-09-15,second_term,85
STU081,11,female,Hindi,71,100,unit_test,2024-06-10,first_term,76
STU081,11,female,Hindi,73,100,unit_test,2024-06-10,second_term,77
STU081,11,female,Hindi,66,100,mid_term,2024-07-15,first_term,68
STU081,11,female,Hindi,69,100,mid_term,2024-07-15,second_term,70
STU081,11,female,Hindi,82,100,pre_board,2024-08-20,first_term,86
STU081,11,female,Hindi,76,100,pre_board,2024-08-20,second_term,78
STU081,11,female,Hindi,81,100,final,2024-09-15,first_term,85
STU081,11,female,Hindi,81,100,final,2024-09-15,second_term,83
STU081,11,female,Biology,74,100,unit_test,2024-06-10,first_term,78
STU081,11,female,Biology,77,100,unit_test,2024-06-10,second_term,79
STU081,11,female,Biology,74,100,mid_term,2024-07-15,first_term,77
STU081,11,female,Biology,76,100,mid_term,2024-07-15,second_term,80
STU081,11,female,Biology,87,100,pre_board,2024-08-20,first_term,92
STU081,11,female,Biology,80,100,pre_board,2024-08-20,second_term,80
STU081,11,female,Biology,83,100,final,2024-09-15,first_term,83
STU081,11,female,Biology,88,100,final,2024-09-15,second_term,92
STU082,11,female,Hindi,64,100,unit_test,2024-06-10,first_term,66
STU082,11,female,Hindi,60,100,unit_test,2024-06-10,second_term,64
STU082,11,female,Hindi,70,100,mid_term,2024-07-15,first_term,71
STU082,11,female,Hindi,70,100,mid_term,2024-07-15,second_term,74
STU082,11,female,Hindi,71,100,pre_board,2024-08-20,first_term,73
STU082,11,female,Hindi,62,100,pre_board,2024-08-20,second_term,66
STU082,11,female,Hindi,70,100,final,2024-09-15,first_term,72
STU082,11,female,Hindi,67,100,final,2024-09-15,second_term,72
STU082,11,female,Mathematics,89,100,unit_test,2024-06-10,first_term,93
STU082,11,female,Mathematics,81,100,unit_test,2024-06-10,second_term,81
STU082,11,female,Mathematics,87,100,mid_term,2024-07-15,first_term,90
STU082,11,female,Mathematics,88,100,mid_term,2024-07-15,second_term,92
STU082,11,female,Mathematics,89,100,pre_board,2024-08-20,first_term,90
STU082,11,female,Mathematics,91,100,pre_board,2024-08-20,second_term,91
STU082,11,female,Mathematics,85,100,final,2024-09-15,first_term,89
STU082,11,female,Mathematics,85,100,final,2024-09-15,second_term,87
STU082,11,female,Chemistry,75,100,unit_test,2024-06-10,first_term,80
STU082,11,female,Chemistry,73,100,unit_test,2024-06-10,second_term,77
STU082,11,female,Chemistry,82,100,mid_term,2024-07-15,first_term,86
STU082,11,female,Chemistry,79,100,mid_term,2024-07-15,second_term,79
STU082,11,female,Chemistry,88,100,pre_board,2024-08-20,first_term,91
STU082,11,female,Chemistry,92,100,pre_board,2024-08-20,second_term,93
STU082,11,female,Chemistry,89,100,final,2024-09-15,first_term,92
STU082,11,female,Chemistry,92,100,final,2024-09-15,second_term,96
STU082,11,female,Biology,81,100,unit_test,2024-06-10,first_term,86
STU082,11,female,Biology,88,100,unit_test,2024-06-10,second_term,92
STU082,11,female,Biology,84,100,mid_term,2024-07-15,first_term,84
STU082,11,female,Biology,81,100,mid_term,2024-07-15,second_term,82
STU082,11,female,Biology,88,100,pre_board,2024-08-20,first_term,92
STU082,11,female,Biology,86,100,pre_board,2024-08-20,second_term,88
STU082,11,female,Biology,89,100,final,2024-09-15,first_term,90
STU082,11,female,Biology,87,100,final,2024-09-15,second_term,89
STU083,12,male,Hindi,72,100,unit_test,2024-06-10,first_term,72
STU083,12,male,Hindi,65,100,unit_test,2024-06-10,second_term,66
STU083,12,male,Hindi,75,100,mid_term,2024-07-15,first_term,80
STU083,12,male,Hindi,70,100,mid_term,2024-07-15,second_term,72
STU083,12,male,Hindi,74,100,pre_board,2024-08-20,first_term,78
STU083,12,male,Hindi,65,100,pre_board,2024-08-20,second_term,69
STU083,12,male,Hindi,69,100,final,2024-09-15,first_term,73
STU083,12,male,Hindi,71,100,final,2024-09-15,second_term,72
STU083,12,male,Mathematics,90,100,unit_test,2024-06-10,first_term,94
STU083,12,male,Mathematics,88,100,unit_test,2024-06-10,second_term,91
STU083,12,male,Mathematics,86,100,mid_term,2024-07-15,first_term,90
STU083,12,male,Mathematics,92,100,mid_term,2024-07-15,second_term,95
STU083,12,male,Mathematics,90,100,pre_board,2024-08-20,first_term,93
STU083,12,male,Mathematics,94,100,pre_board,2024-08-20,second_term,98
STU083,12,male,Mathematics,97,100,final,2024-09-15,first_term,100
STU083,12,male,Mathematics,96,100,final,2024-09-15,second_term,100
STU083,12,male,English,71,100,unit_test,2024-06-10,first_term,76
STU083,12,male,English,64,100,unit_test,2024-06-10,second_term,64
STU083,12,male,English,67,100,mid_term,2024-07-15,first_term,67
STU083,12,male,English,73,100,mid_term,2024-07-15,second_term,78
STU083,12,male,English,72,100,pre_board,2024-08-20,first_term,76
STU083,12,male,English,74,100,pre_board,2024-08-20,second_term,79
STU083,12,male,English,72,100,final,2024-09-15,first_term,72
STU083,12,male,English,76,100,final,2024-09-15,second_term,79
STU083,12,male,Physics,73,100,unit_test,2024-06-10,first_term,74
STU083,12,male,Physics,83,100,unit_test,2024-06-10,second_term,85
STU083,12,male,Physics,75,100,mid_term,2024-07-15,first_term,77
STU083,12,male,Physics,83,100,mid_term,2024-07-15,second_term,86
STU083,12,male,Physics,80,100,pre_board,2024-08-20,first_term,84
STU083,12,male,Physics,76,100,pre_board,2024-08-20,second_term,78
STU083,12,male,Physics,84,100,final,2024-09-15,first_term,88
STU083,12,male,Physics,83,100,final,2024-09-15,second_term,84
STU083,12,male,Biology,68,100,unit_test,2024-06-10,first_term,73
STU083,12,male,Biology,76,100,unit_test,2024-06-10,second_term,76
STU083,12,male,Biology,75,100,mid_term,2024-07-15,first_term,75
STU083,12,male,Biology,74,100,mid_term,2024-07-15,second_term,78
STU083,12,male,Biology,76,100,pre_board,2024-08-20,first_term,78
STU083,12,male,Biology,82,100,pre_board,2024-08-20,second_term,83
STU083,12,male,Biology,81,100,final,2024-09-15,first_term,85
STU083,12,male,Biology,76,100,final,2024-09-15,second_term,81
STU084,12,male,Mathematics,77,100,unit_test,2024-06-10,first_term,81
STU084,12,male,Mathematics,73,100,unit_test,2024-06-10,second_term,74
STU084,12,male,Mathematics,78,100,mid_term,2024-07-15,first_term,80
STU084,12,male,Mathematics,68,100,mid_term,2024-07-15,second_term,73
STU084,12,male,Mathematics,77,100,pre_board,2024-08-20,first_term,78
STU084,12,male,Mathematics,81,100,pre_board,2024-08-20,second_term,81
STU084,12,male,Mathematics,73,100,final,2024-09-15,first_term,73
STU084,12,male,Mathematics,77,100,final,2024-09-15,second_term,81
STU084,12,male,English,71,100,unit_test,2024-06-10,first_term,74
STU084,12,male,English,64,100,unit_test,2024-06-10,second_term,67
STU084,12,male,English,67,100,mid_term,2024-07-15,first_term,71
STU084,12,male,English,64,100,mid_term,2024-07-15,second_term,66
STU084,12,male,English,62,100,pre_board,2024-08-20,first_term,63
STU084,12,male,English,61,100,pre_board,2024-08-20,second_term,66
STU084,12,male,English,71,100,final,2024-09-15,first_term,74
STU084,12,male,English,68,100,final,2024-09-15,second_term,69
STU084,12,male,Biology,80,100,unit_test,2024-06-10,first_term,82
STU084,12,male,Biology,70,100,unit_test,2024-06-10,second_term,74
STU084,12,male,Biology,76,100,mid_term,2024-07-15,first_term,80
STU084,12,male,Biology,71,100,mid_term,2024-07-15,second_term,72
STU084,12,male,Biology,75,100,pre_board,2024-08-20,first_term,77
STU084,12,male,Biology,78,100,pre_board,2024-08-20,second_term,78
STU084,12,male,Biology,78,100,final,2024-09-15,first_term,78
STU084,12,male,Biology,74,100,final,2024-09-15,second_term,74
STU084,12,male,Hindi,89,100,unit_test,2024-06-10,first_term,91
STU084,12,male,Hindi,87,100,unit_test,2024-06-10,second_term,91
STU084,12,male,Hindi,86,100,mid_term,2024-07-15,first_term,89
STU084,12,male,Hindi,91,100,mid_term,2024-07-15,second_term,92
STU084,12,male,Hindi,94,100,pre_board,2024-08-20,first_term,96
STU084,12,male,Hindi,94,100,pre_board,2024-08-20,second_term,99
STU084,12,male,Hindi,93,100,final,2024-09-15,first_term,94
STU084,12,male,Hindi,97,100,final,2024-09-15,second_term,99
STU085,11,female,English,84,100,unit_test,2024-06-10,first_term,84
STU085,11,female,English,82,100,unit_test,2024-06-10,second_term,83
STU085,11,female,English,78,100,mid_term,2024-07-15,first_term,83
STU085,11,female,English,78,100,mid_term,2024-07-15,second_term,81
STU085,11,female,English,85,100,pre_board,2024-08-20,first_term,88
STU085,11,female,English,81,100,pre_board,2024-08-20,second_term,86
STU085,11,female,English,84,100,final,2024-09-15,first_term,87
STU085,11,female,English,79,100,final,2024-09-15,second_term,84
STU085,11,female,Mathematics,99,100,unit_test,2024-06-10,first_term,100
STU085,11,female,Mathematics,95,100,unit_test,2024-06-10,second_term,98
STU085,11,female,Mathematics,98,100,mid_term,2024-07-15,first_term,100
STU085,11,female,Mathematics,96,100,mid_term,2024-07-15,second_term,100
STU085,11,female,Mathematics,93,100,pre_board,2024-08-20,first_term,97
STU085,11,female,Mathematics,91,100,pre_board,2024-08-20,second_term,95
STU085,11,female,Mathematics,100,100,final,2024-09-15,first_term,100
STU085,11,female,Mathematics,100,100,final,2024-09-15,second_term,100
STU085,11,female,Chemistry,91,100,unit_test,2024-06-10,first_term,96
STU085,11,female,Chemistry,86,100,unit_test,2024-06-10,second_term,89
STU085,11,female,Chemistry,90,100,mid_term,2024-07-15,first_term,92
STU085,11,female,Chemistry,86,100,mid_term,2024-07-15,second_term,90
STU085,11,female,Chemistry,94,100,pre_board,2024-08-20,first_term,95
STU085,11,female,Chemistry,91,100,pre_board,2024-08-20,second_term,91
STU085,11,female,Chemistry,97,100,final,2024-09-15,first_term,98
STU085,11,female,Chemistry,98,100,final,2024-09-15,second_term,100
STU085,11,female,Computer Science,70,100,unit_test,2024-06-10,first_term,74
STU085,11,female,Computer Science,77,100,unit_test,2024-06-10,second_term,78
STU085,11,female,Computer Science,76,100,mid_term,2024-07-15,first_term,80
STU085,11,female,Computer Science,69,100,mid_term,2024-07-15,second_term,69
STU085,11,female,Computer Science,70,100,pre_board,2024-08-20,first_term,70
STU085,11,female,Computer Science,70,100,pre_board,2024-08-20,second_term,71
STU085,11,female,Computer Science,74,100,final,2024-09-15,first_term,78
STU085,11,female,Computer Science,78,100,final,2024-09-15,second_term,83
STU086,12,male,Computer Science,74,100,unit_test,2024-06-10,first_term,78
STU086,12,male,Computer Science,75,100,unit_test,2024-06-10,second_term,79
STU086,12,male,Computer Science,68,100,mid_term,2024-07-15,first_term,70
STU086,12,male,Computer Science,69,100,mid_term,2024-07-15,second_term,71
STU086,12,male,Computer Science,78,100,pre_board,2024-08-20,first_term,80
STU086,12,male,Computer Science,73,100,pre_board,2024-08-20,second_term,75
STU086,12,male,Computer Science,78,100,final,2024-09-15,first_term,78
STU086,12,male,Computer Science,81,100,final,2024-09-15,second_term,85
STU086,12,male,Mathematics,68,100,unit_test,2024-06-10,first_term,71
STU086,12,male,Mathematics,69,100,unit_test,2024-06-10,second_term,69
STU086,12,male,Mathematics,69,100,mid_term,2024-07-15,first_term,70
STU086,12,male,Mathematics,68,100,mid_term,2024-07-15,second_term,68
STU086,12,male,Mathematics,80,100,pre_board,2024-08-20,first_term,85
STU086,12,male,Mathematics,75,100,pre_board,2024-08-20,second_term,75
STU086,12,male,Mathematics,83,100,final,2024-09-15,first_term,83
STU086,12,male,Mathematics,84,100,final,2024-09-15,second_term,85
STU086,12,male,English,95,100,unit_test,2024-06-10,first_term,97
STU086,12,male,English,95,100,unit_test,2024-06-10,second_term,98
STU086,12,male,English,92,100,mid_term,2024-07-15,first_term,92
STU086,12,male,English,90,100,mid_term,2024-07-15,second_term,93
STU086,12,male,English,100,100,pre_board,2024-08-20,first_term,100
STU086,12,male,English,100,100,pre_board,2024-08-20,second_term,100
STU086,12,male,English,100,100,final,2024-09-15,first_term,100
STU086,12,male,English,100,100,final,2024-09-15,second_term,100
STU087,11,male,Mathematics,66,100,unit_test,2024-06-10,first_term,69
STU087,11,male,Mathematics,67,100,unit_test,2024-06-10,second_term,70
STU087,11,male,Mathematics,70,100,mid_term,2024-07-15,first_term,70
STU087,11,male,Mathematics,73,100,mid_term,2024-07-15,second_term,78
STU087,11,male,Mathematics,71,100,pre_board,2024-08-20,first_term,75
STU087,11,male,Mathematics,81,100,pre_board,2024-08-20,second_term,86
STU087,11,male,Mathematics,72,100,final,2024-09-15,first_term,74
STU087,11,male,Mathematics,79,100,final,2024-09-15,second_term,80
STU087,11,male,Hindi,95,100,unit_test,2024-06-10,first_term,98
STU087,11,male,Hindi,92,100,unit_test,2024-06-10,second_term,96
STU087,11,male,Hindi,91,100,mid_term,2024-07-15,first_term,92
STU087,11,male,Hindi,88,100,mid_term,2024-07-15,second_term,90
STU087,11,male,Hindi,100,100,pre_board,2024-08-20,first_term,100
STU087,11,male,Hindi,96,100,pre_board,2024-08-20,second_term,100
STU087,11,male,Hindi,98,100,final,2024-09-15,first_term,99
STU087,11,male,Hindi,100,100,final,2024-09-15,second_term,100
STU087,11,male,Physics,85,100,unit_test,2024-06-10,first_term,90
STU087,11,male,Physics,91,100,unit_test,2024-06-10,second_term,91
STU087,11,male,Physics,89,100,mid_term,2024-07-15,first_term,92
STU087,11,male,Physics,92,100,mid_term,2024-07-15,second_term,92
STU087,11,male,Physics,93,100,pre_board,2024-08-20,first_term,98
STU087,11,male,Physics,100,100,pre_board,2024-08-20,second_term,100
STU087,11,male,Physics,93,100,final,2024-09-15,first_term,96
STU087,11,male,Physics,94,100,final,2024-09-15,second_term,98
STU087,11,male,English,92,100,unit_test,2024-06-10,first_term,97
STU087,11,male,English,83,100,unit_test,2024-06-10,second_term,88
STU087,11,male,English,85,100,mid_term,2024-07-15,first_term,85
STU087,11,male,English,92,100,mid_term,2024-07-15,second_term,96
STU087,11,male,English,93,100,pre_board,2024-08-20,first_term,98
STU087,11,male,English,83,100,pre_board,2024-08-20,second_term,84
STU087,11,male,English,89,100,final,2024-09-15,first_term,94
STU087,11,male,English,90,100,final,2024-09-15,second_term,91
STU088,12,male,Physics,85,100,unit_test,2024-06-10,first_term,88
STU088,12,male,Physics,82,100,unit_test,2024-06-10,second_term,85
STU088,12,male,Physics,88,100,mid_term,2024-07-15,first_term,92
STU088,12,male,Physics,86,100,mid_term,2024-07-15,second_term,89
STU088,12,male,Physics,98,100,pre_board,2024-08-20,first_term,100
STU088,12,male,Physics,95,100,pre_board,2024-08-20,second_term,100
STU088,12,male,Physics,93,100,final,2024-09-15,first_term,93
STU088,12,male,Physics,89,100,final,2024-09-15,second_term,89
STU088,12,male,English,79,100,unit_test,2024-06-10,first_term,83
STU088,12,male,English,86,100,unit_test,2024-06-10,second_term,86
STU088,12,male,English,83,100,mid_term,2024-07-15,first_term,86
STU088,12,male,English,84,100,mid_term,2024-07-15,second_term,89
